월,주,일,판매처,채널,품번,브랜드명,위탁사입수출,제조사명,판매처2,성별,추가분류,년도,시즌,입력일,품명,사입명,사입가,TAG가,판매가,원가,할인,생산(물류),재고(물류),재고(기타창고가용),판매금액(원장),판매수량(원장),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(톡스토어),톡스토어,BH00006,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 옐로우,,0,5900,5500,463,7,-800,83284,49,22686,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(자사몰),자사몰,BH00006,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 옐로우,,0,5900,5500,463,7,-800,83284,49,16421,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(스타일쉐어),스타일쉐어,BH00007,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 스카이,,0,5900,5500,456,7,-850,101129,98,90518,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(자사몰),자사몰,BH00007,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 스카이,,0,5900,5500,456,7,-850,101129,98,5690,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(톡스토어),톡스토어,BH00007,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 스카이,,0,5900,5500,456,7,-850,101129,98,28644,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(네이버페이),네이버페이,BH00007,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 스카이,,0,5900,5500,456,7,-850,101129,98,22039,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(자사몰),자사몰,BH00008,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 화이트,,0,5900,5500,462,7,-850,70023,108,11380,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(네이버페이),네이버페이,BH00008,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 화이트,,0,5900,5500,462,7,-850,70023,108,33155,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(톡스토어),톡스토어,BH00008,바디홀릭,위탁,안나홀즈,바디홀릭,,,2017,9.기타,20180112,클린 핸드크림 화이트,,0,5900,5500,462,7,-850,70023,108,21540,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(자사몰),자사몰,BH00009,바디홀릭,위탁,엠베코코스메틱,바디홀릭,,,2017,9.기타,20180112,바디홀릭 클린팝 샴푸,,0,16900,15900,2542,6,0,75826,1,30800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(스타일쉐어),스타일쉐어,BH00009,바디홀릭,위탁,엠베코코스메틱,바디홀릭,,,2017,9.기타,20180112,바디홀릭 클린팝 샴푸,,0,16900,15900,2542,6,0,75826,1,86900,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(위메프),위메프,BH00009,바디홀릭,위탁,엠베코코스메틱,바디홀릭,,,2017,9.기타,20180112,바디홀릭 클린팝 샴푸,,0,16900,15900,2542,6,0,75826,1,118300,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(티몬),티몬,BH00009,바디홀릭,위탁,엠베코코스메틱,바디홀릭,,,2017,9.기타,20180112,바디홀릭 클린팝 샴푸,,0,16900,15900,2542,6,0,75826,1,16900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,바디홀릭(네이버페이),네이버페이,BH00009,바디홀릭,위탁,엠베코코스메틱,바디홀릭,,,2017,9.기타,20180112,바디홀릭 클린팝 샴푸,,0,16900,15900,2542,6,0,75826,1,63600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,닥터제시카(스토어팜),스토어팜,DJ00001,닥터제시카,위탁,아이엔지메딕스,TFT,,,2017,9.기타,20180112,뉴트리션플러스,,0,39000,29000,3663,26,0,568,13,29000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,닥터제시카(자사몰),자사몰,DJ00001,닥터제시카,위탁,아이엔지메딕스,TFT,,,2017,9.기타,20180112,뉴트리션플러스,,0,39000,29000,3663,26,0,568,13,1505100,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,닥터제시카(자사몰),자사몰,DJ00002,닥터제시카,위탁,아인솝인터네셔널,TFT,,,2017,9.기타,20180112,스파엔 테라피,,0,31000,24000,3541,23,0,1170,18,789600,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,닥터제시카(스토어팜),스토어팜,DJ00002,닥터제시카,위탁,아인솝인터네셔널,TFT,,,2017,9.기타,20180112,스파엔 테라피,,0,31000,24000,3541,23,0,1170,18,48000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,FS00001,포시즌,위탁,코스온,TFT,,,2017,9.기타,20180112,포시즌,,0,18000,9900,2188,45,-40,2044,35,34900,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,★★★본사출고★★★,★★★본사출고★★★,KT00001,미팩토리,#N/A,가시,미팩토리,,,2018,4.사계절,20180205,기타출고품,,0,0,0,0,0,0,5545254,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,비스탠다드(페쇄몰),페쇄몰,MC00001,모니카,#N/A,양양산업,TFT,,,2017,9.기타,20180112,세탁조세정제,,0,22000,13800,2071,37,19487,342,31,166600,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,비스탠다드(네이버페이),네이버페이,MC00001,모니카,위탁,양양산업,TFT,,,2017,9.기타,20180112,세탁조세정제,,0,22000,13800,2071,37,19487,342,31,124200,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,비스탠다드(자사몰),자사몰,MC00001,모니카,위탁,양양산업,TFT,,,2017,9.기타,20180112,세탁조세정제,,0,22000,13800,2071,37,19487,342,31,60200,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(위메프),위메프,MF00002,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩(리뉴얼 3매),,0,7900,7900,1024,0,0,16183,62,63200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(자사몰),자사몰,MF00002,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩(리뉴얼 3매),,0,7900,7900,1024,0,0,16183,62,189600,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,MF00002,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩(리뉴얼 3매),,0,7900,7900,1024,0,0,16183,62,55800,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(위메프),위메프,MF00005,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,159200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,MF00005,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,1711400,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미루코스메틱,미루코스메틱,MF00005,미팩토리,#N/A,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,1154200,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"미팩토리,바디홀릭(스토어팜)",스토어팜,MF00005,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,59700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(자사몰),자사몰,MF00005,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,1014900,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"미팩토리,바디홀릭(스토어팜)",스토어팜,MF00006,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,1단 돼지코팩 10매입,,0,8900,8900,1435,0,0,12989,27,44500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,MF00006,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,1단 돼지코팩 10매입,,0,8900,8900,1435,0,0,12989,27,30000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(자사몰),자사몰,MF00006,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,1단 돼지코팩 10매입,,0,8900,8900,1435,0,0,12989,27,17800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(위메프),위메프,MF00007,미팩토리,위탁,이미인랩스,미팩토리,,,2017,9.기타,20180112,필링패드 5매입,,0,9800,5900,1189,40,-150,32192,71,23600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(자사몰),자사몰,MF00007,미팩토리,위탁,이미인랩스,미팩토리,,,2017,9.기타,20180112,필링패드 5매입,,0,9800,5900,1189,40,-150,32192,71,47200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,MF00007,미팩토리,위탁,이미인랩스,미팩토리,,,2017,9.기타,20180112,필링패드 5매입,,0,9800,5900,1189,40,-150,32192,71,27700,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"미팩토리,바디홀릭(스토어팜)",스토어팜,MF00007,미팩토리,위탁,이미인랩스,미팩토리,,,2017,9.기타,20180112,필링패드 5매입,,0,9800,5900,1189,40,-150,32192,71,29500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,MF00009,미팩토리,위탁,코스온,미팩토리,,,2017,9.기타,20180112,시멘트팩,,0,18000,18000,1550,0,0,4143,79,10000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"머지,미팩토리(미미박스)",미미박스,MF00009,미팩토리,위탁,코스온,미팩토리,,,2017,9.기타,20180112,시멘트팩,,0,18000,18000,1550,0,0,4143,79,18000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(자사몰),자사몰,MF00009,미팩토리,위탁,코스온,미팩토리,,,2017,9.기타,20180112,시멘트팩,,0,18000,18000,1550,0,0,4143,79,90000,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"미팩토리,바디홀릭(스토어팜)",스토어팜,MF00009,미팩토리,위탁,코스온,미팩토리,,,2017,9.기타,20180112,시멘트팩,,0,18000,18000,1550,0,0,4143,79,36000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,MF00012,미팩토리,위탁,한국씨앤비,미팩토리,,,2017,9.기타,20180112,슈퍼클랜징 리무버,,0,9800,9800,1732,0,20180,7508,48,29600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(자사몰),자사몰,MF00013,미팩토리,위탁,씨엔에프,미팩토리,,,2017,9.기타,20180112,슈퍼클렌징 폼,,0,9800,9800,1037,0,0,23396,10,9800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,MF00013,미팩토리,위탁,씨엔에프,미팩토리,,,2017,9.기타,20180112,슈퍼클렌징 폼,,0,9800,9800,1037,0,0,23396,10,19800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(티몬),티몬,MF00015,미팩토리,위탁,씨엔에프,미팩토리,,,2017,9.기타,20180112,입술패치,,0,8900,8900,2279,0,10150,3005,167,18900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(자사몰),자사몰,MF00015,미팩토리,위탁,씨엔에프,미팩토리,,,2017,9.기타,20180112,입술패치,,0,8900,8900,2279,0,10150,3005,167,17800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,미팩토리(자사몰),자사몰,MF00021,미팩토리,위탁,엔코스,미팩토리,,,2018,9.기타,20180312,콘크리트팩,,0,0,0,0,0,9360,7713,69,504000,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,비스탠다드(네이버페이),네이버페이,MT00001,메디템포,위탁,쿠친,TFT,,,2017,9.기타,20180112,마우스피스,,0,36000,26800,3201,26,0,1050,46,375200,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,비스탠다드(자사몰),자사몰,MT00001,메디템포,위탁,쿠친,TFT,,,2017,9.기타,20180112,마우스피스,,0,36000,26800,3201,26,0,1050,46,175800,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(티몬),티몬,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스토어팜),스토어팜,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,58500,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(자사몰),자사몰,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(위메프),위메프,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,15600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(네이버페이),네이버페이,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스타일쉐어),스타일쉐어,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,70800,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(위메프),위메프,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,62400,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(네이버페이),네이버페이,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스토어팜),스토어팜,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,166700,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"머지,미팩토리(미미박스)",미미박스,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(자사몰),자사몰,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,19500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스타일쉐어),스타일쉐어,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,123300,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(티몬),티몬,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,46800,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(자사몰),자사몰,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스토어팜),스토어팜,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,39000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(티몬),티몬,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(위메프),위메프,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,15600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스타일쉐어),스타일쉐어,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,35100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"머지,미팩토리(미미박스)",미미박스,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(자사몰),자사몰,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,15600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(티몬),티몬,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(위메프),위메프,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,39000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스토어팜),스토어팜,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,46800,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(톡스토어),톡스토어,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스타일쉐어),스타일쉐어,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,48900,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"머지,미팩토리(미미박스)",미미박스,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(위메프),위메프,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,42900,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,"머지,미팩토리(미미박스)",미미박스,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스타일쉐어),스타일쉐어,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,41100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스토어팜),스토어팜,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,39000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(네이버페이),네이버페이,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(자사몰),자사몰,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,15600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스토어팜),스토어팜,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,19500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(위메프),위메프,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,74100,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,2018/19,20180508,머지(스타일쉐어),스타일쉐어,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,39000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
